등급,번호,상호명,구분,소재지,회차
1등,1,윈마트,자동,서울 송파구 삼학사로16길 4 삼학사로 16길 우측 건물 1층,883
1등,2,염주현대토토,자동,광주 서구 화정동 859-1번지 염주현대아파트상가 내,883
1등,3,참조은 복권,자동,울산 중구 성안로 167 금관상가1층,883
1등,4,드림테크,자동,경기 부천시 안곡로 11 기풍빌딩 107호,883
1등,5,복권세상,자동,경기 여주시 우암로 21-1 1층,883
1등,6,복권세상,자동,경기 의정부시 호원동 366-25,883
1등,7,동문그린복권방,자동,경기 파주시 조리읍 대원리 221-8 동문상가 CU,883
1등,8,동명슈퍼,자동,강원 속초시 중앙로 205 GS25동명점,883
1등,9,흥양마중물,수동,강원 원주시 치악로 2335 1층,883
1등,10,퇴계로또,자동,강원 춘천시 효자동(효자2동) 696 GS25 남춘로점,883
1등,11,은성로또,자동,충북 음성군 장감로 118 1층 낚시가게,883
1등,12,돼지복권방,자동,충남 부여군 사비로 61,883
1등,13,GS25(천안성지점),자동,충남 천안시 동남구 신방동 881,883
1등,14,Letsgo복권유통,자동,전북 전주시 덕진구 무삼지로 29,883
1등,15,CU(거제해금강),자동,경남 거제시 고현동 997-5번지,883
1등,1,바이복,수동,서울 강남구 일원로5길 19,884
1등,2,명당마트,자동,서울 강서구 양천로 91,884
1등,3,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),884
1등,4,범일서적,자동,부산 동구 진시장로 19-2 1층복권방,884
1등,5,노다지복권방,자동,인천 미추홀구 한나루로 400 외7필지125호,884
1등,6,드림,자동,경기 수원시 권선구 정조로613번길 2,884
1등,7,천하명당복권방,자동,경기 수원시 팔달구 매산로 2,884
1등,8,드래곤복권,자동,경기 용인시 기흥구 중부대로 814,884
1등,9,둔포로 로또방,자동,충남 아산시 둔포로 92-12 세븐일레븐 편의점,884
1등,10,부자복권방,자동,전북 군산시 구시장로 4,884
1등,11,도깨비방망이,자동,전남 완도군 장보고대로 220 도깨비방망이,884
1등,12,로또혁신점,자동,경북 김천시 율곡동 777 cu로제니아,884
1등,1,가판점,자동,서울 서대문구 영천동 280번지,885
1등,2,GS25(사하중앙점),수동,부산 사하구 감천동(감천제1동) 648-6,885
1등,3,GS25(인천관교점),자동,인천 남구 관교동 492-5번지,885
1등,4,우미슈퍼,자동,광주 서구 풍암순환로 183 우미아파트상가118동-101호,885
1등,5,복권전문점,자동,대전 유성구 유성대로694번길 84,885
1등,6,황금대박방,자동,경기 고양시 덕양구 삼송동 30-29번지,885
1등,7,삼천리자전거,자동,경기 고양시 덕양구 은빛로77번길 73,885
1등,8,월드컵,자동,경기 수원시 팔달구 월드컵로 299-1,885
1등,9,소망점,자동,경기 용인시 처인구 양지로148번길 2-4 1층,885
1등,10,역전슈퍼,자동,경기 의정부시 가능로 96,885
1등,11,도깨비 복권 전문점,수동,충북 증평군 광장로 119,885
1등,12,여기있었네복권방,자동,전북 김제시 남북로 171,885
1등,13,알리바이(나주점),자동,전남 나주시 나주로 142 알리바이,885
1등,1,명당복권방,자동,서울 동작구 상도로 281 1층,886
1등,2,셀피아,자동,"울산 북구 무룡로 29 울산광역시 북구 연암동 417-1, 1층",886
1등,3,K-마트,자동,경기 의정부시 평화로 359 상가동 110호,886
1등,4,명당복권방,자동,충북 청주시 청원구 주성동 163-3,886
1등,5,금진슈퍼,자동,전남 여수시 좌수영로 11,886
1등,6,영화마을흥해점,수동,경북 포항시 북구 흥해로 26,886
1등,7,코리아슈퍼,자동,경남 통영시 안개로 42 상가1층 103호,886
1등,1,로또,자동,서울 강서구 마곡동 784-13 CU마곡아르디에점,887
1등,2,가판100호,수동,서울 중구 을지로 115-1,887
1등,3,신안할인마트,반자동,서울 중랑구 공릉로2나길 44 신안2차아파트상가101,887
1등,4,주공24시편의방,자동,대전 동구 옥천로180번길 19 판암주공아파트2차상가,887
1등,5,천하명당,자동,"경기 안양시 동안구 부림로 121 제125,제126",887
1등,6,왕대박로또,수동,경기 이천시 덕평로 917 CU이천덕평,887
1등,7,해피드림조이,수동,경남 창원시 의창구 천주로 24-1,887
1등,8,로또복권,자동,경남 창원시 의창구 팔용동(팔룡동) 31-2 CU편의점 내,887
1등,1,다모아복권방,자동,서울 구로구 서해안로30길 13-7 1층,888
1등,2,복권천국,자동,부산 남구 못골로 48-2,888
1등,3,우정식품,수동,부산 동래구 온천장로 39,888
1등,4,다복슈퍼,자동,부산 수영구 수영동 451-13번지,888
1등,5,서재강변로또,수동,대구 달성군 서재로 172,888
1등,6,복권사랑,자동,경기 가평군 청평중앙로 24 1층,888
1등,7,로또복권4공단점,자동,경북 구미시 첨단기업1로 18,888
1등,8,제일복권,수동,경남 양산시 양산역2길 7 103호 복권판매점,888
1등,1,흥부네박터졌네,자동,인천 계양구 계산로111번길 8,889
1등,2,씨스페이스(주안1-2),자동,인천 미추홀구 주안동(주안1동) 224-1,889
1등,3,행운로또방,수동,인천 부평구 십정동(십정1동) 322-19 1층,889
1등,4,행운복권방,자동,경기 성남시 분당구 구미동 185-1번지 비즈파이코리아103호,889
1등,5,다니엘사,수동,경기 안산시 단원구 원선1로 38 101호,889
1등,6,포유25다농점,수동,경기 오산시 오산동 924-1번지 거성그린프라자114호,889
1등,7,태흥복권방,수동,경기 의정부시 의정로 118,889
1등,8,이천대박로또,수동,경기 이천시 경충대로 1830 가산삼거리,889
1등,9,로또명당해미점,수동,충남 서산시 남문2로 108,889
1등,10,순천복권랜드,자동,전남 순천시 신월큰길 26 세븐일레븐조례신월점,889
1등,1,GS25(수영광안점),자동,부산 수영구 광안동(광안제3동) 75-1,890
1등,2,성광복권명당,자동,부산 연제구 과정로 335,890
1등,3,GS25(대구교대점),자동,대구 남구 대명동(대명2동) 2007-6 GS25 대구교대점,890
1등,4,대박복권방,자동,경기 연천군 온골로 57-1,890
1등,5,CU(강릉내곡점),자동,강원 강릉시 내곡동 471-6번지,890
1등,6,복슈퍼,자동,경남 김해시 가야로 19 푸르지오상가 111호 복권판매점,890
1등,7,명당로또,자동,경남 창원시 성산구 가음동 38-20번지,890
1등,8,제주대림점,자동,제주 제주시 과원북2길 48,890
1등,9,로또명당목련,자동,제주 제주시 신대로 72,890
1등,1,일등복권편의점,자동,대구 달서구 대명천로 220 1층,891
1등,2,타운복권방,자동,광주 북구 밤실로 184-1,891
1등,3,GS25 운정호수공원캐슬,수동,경기 파주시 가온로 184 108호,891
1등,4,복권천하 미스터잉크동해점,자동,강원 동해시 발한로 35,891
1등,5,충무로또45국도점,반자동,충남 아산시 충무로 647,891
1등,6,역전로또,수동,경북 경주시 황오동 172-5 1층 짐케어내,891
1등,7,역전로또,수동,경북 경주시 황오동 172-5 1층 짐케어내,891
1등,1,내복권방,수동,서울 노원구 노원로1나길 5 1층,892
1등,2,금사랑,수동,서울 양천구 월정로 38,892
1등,3,가로판매대제152호(신),수동,서울 중구 남대문로 114,892
1등,4,GS25(중촌현대점),수동,대전 중구 중촌동 17-2번지,892
1등,5,고양행복복권,자동,경기 고양시 덕양구 삼송로 142,892
1등,6,가두판매점,자동,경기 안양시 만안구 안양로 330-1,892
1등,7,황금복권방,자동,경기 안양시 만안구 장내로 79 1층 일부(안양동),892
1등,8,로또휴게실,자동,경기 용인시 기흥구 용구대로 1885,892
1등,9,미니슈퍼,수동,경기 의정부시 시민로 269 장령상가 1층,892
1등,10,문막로또명당,수동,강원 원주시 원문로 1841 1층,892
1등,11,희망로또,자동,강원 춘천시 운교동(조운동) 182-6 동부시장 농협은행앞 가판,892
1등,12,썬마트,자동,충북 청주시 흥덕구 진재로23번길 25,892
1등,13,베스트올수성점,자동,전북 정읍시 수성2로 28,892
1등,14,로또복권,수동,경북 김천시 신음새동네길 13,892
1등,15,로또복권,수동,경북 김천시 신음새동네길 13,892
1등,16,CU(통영북신에이스점),수동,경남 통영시 무전동 1030-7번지,892
1등,17,로또명당목련,자동,제주 제주시 신대로 72,892
1등,1,우성슈퍼,수동,서울 강동구 구천면로 371,893
1등,2,오케이상사,자동,서울 서초구 신반포로 176 센트럴시티내100호매점,893
1등,3,복권천국,자동,서울 성동구 무학봉16길 22-2 1층,893
1등,4,로또온천장점,자동,부산 동래구 중앙대로 1520 북쪽출구 빵집,893
1등,5,복권명당(서부점),자동,대구 달서구 월배로 452,893
1등,6,GS25(계산동경점),자동,인천 계양구 계산동 1076-7번지 도쿄프라자1층2호,893
1등,7,로또복권,자동,경기 안산시 단원구 선부광장1로 121 101호,893
1등,8,돈벼락복권,자동,강원 태백시 번영로 356,893
1등,9,충청복권전문점,자동,충남 천안시 서북구 성환2로 108,893
1등,1,일등복권방,자동,서울 동대문구 사가정로 125,894
1등,2,복권명당,자동,서울 동작구 국사봉길 26,894
1등,3,스포츠베팅샵,자동,서울 서초구 동산로 48 104호,894
1등,4,교통카드판매대,자동,서울 영등포구 여의나루로 71,894
1등,5,하영,자동,인천 서구 청라에메랄드로 65 아파트 상가 102호,894
1등,6,씨유송도프라자,자동,인천 연수구 송도동 2-6번지 송도프라자108호,894
1등,7,대한복권,자동,경기 부천시 부천로 52,894
1등,8,육사구(6/49)복권방,자동,경기 용인시 처인구 문현로 134 101호 일부,894
1등,9,천하명당복권,자동,제주 서귀포시 동문로 38,894
1등,1,노다지 노원역점 복권방,자동,서울 노원구 상계로 78,895
1등,2,가로판매점,수동,서울 서초구 동작대로 118,895
1등,3,이마트24 광안리굿-7,자동,부산 수영구 광안로 49,895
1등,4,자유마켓,자동,광주 서구 유림로98번길 3 GS25편의점 내,895
1등,5,로또석모리,수동,경기 김포시 석모로 42,895
1등,6,꿈과희망의복권방,자동,경기 부천시 원미로 130,895
1등,7,마리오슈퍼,자동,경기 부천시 송내대로265번길 85 1층 118호,895
1등,8,진평양행,자동,강원 강릉시 임영로 107,895
1등,9,국가대표복권방,자동,강원 영월군 중앙로 68 1층,895
1등,10,로또복권,자동,대구 군위군 중앙길 32,895
1등,11,빙그레 돈벼락 맞는곳,자동,경남 김해시 김해대로 910 좌측 복권판매점,895
1등,12,이마트24 홍문점,자동,경남 창원시 마산합포구 문화남11길 12 이마트24 편의점내,895
1등,1,노다지훼밀리,수동,서울 강동구 구천면로 251,896
1등,2,모닝마트,자동,울산 남구 장생포고래로 183,896
1등,3,세븐일레븐남양주차산점,자동,경기 남양주시 수레로 1096,896
1등,4,유방매표소,자동,경기 용인시 처인구 백옥대로 1388,896
1등,5,축복큰대운집,자동,경기 파주시 중앙로 324 1층,896
1등,6,우두로또,자동,강원 춘천시 영서로 2786 1층,896
1등,7,썬마트,수동,충북 청주시 흥덕구 진재로23번길 25,896
1등,1,로또판매CU논현SK점,수동,서울 강남구 테헤란로14길 31 1층,897
1등,2,가판점,자동,서울 서초구 효령로 283 가판,897
1등,3,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),897
1등,4,잠실매점,수동,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판,897
1등,5,더드림로또,자동,인천 미추홀구 관교동 15 1층 상점2호,897
1등,6,1등 복권,자동,인천 부평구 부평대로87번길 3 1층,897
1등,7,노다지복권방,자동,경기 김포시 중봉1로 81 제1층,897
1등,8,㈜현대택배권선영업소,자동,경기 수원시 권선구 곡반정로 95-1 104호,897
1등,9,이지복권,수동,경기 안산시 단원구 동산로 63 107호,897
1등,10,복권전당,수동,강원 속초시 동해대로 4007 1층,897
1등,11,장락복권판매점,수동,충북 제천시 청전대로 213 1층,897
1등,12,행운복권방 보생당건강원,자동,전북 익산시 무왕로 1268,897
1등,13,조천청룡,수동,제주 제주시 신북로 255,897
1등,1,행운의복권방,수동,서울 관악구 양녕로 37-1,898
1등,2,행운로또복권판매점,수동,서울 구로구 고척로 123-2,898
1등,3,토큰판매소,자동,서울 송파구 바람드리길 62,898
1등,4,CU(입석강변점),자동,대구 동구 입석동 933-2번지,898
1등,5,흥건슈퍼,반자동,전북 전주시 완산구 거마평로 25 흥건슈퍼,898
1등,6,하당복권방,자동,전남 목포시 옥암로 46,898
1등,7,토토복권장흥점,자동,전남 장흥군 장흥읍 건산리 720-13번지,898
1등,8,공단로또점,수동,경남 함안군 삼칠로 831 슈퍼 옆 1층,898
1등,1,드림 편의점,수동,서울 도봉구 덕릉로60길 26,899
1등,2,교통카드판매대,자동,서울 송파구 송파대로28길 27 공영주차장앞가판,899
1등,3,승차권판매소(북비산점),자동,대구 서구 달서로 201,899
1등,4,금호마트,자동,경기 구리시 검배로 29,899
1등,5,행복미니슈퍼,자동,경기 부천시 부일로 409,899
1등,6,아이지에이마트 오산무지개점,수동,경기 오산시 현충로 95,899
1등,1,행운복권방,자동,서울 도봉구 노해로63길 79 우림빌딩 112호,900
1등,2,로또복권판매소,자동,서울 마포구 마포대로 44 진도빌딩앞,900
1등,3,종합가판제141호,자동,서울 중구 퇴계로 447 황학 아크로타워,900
1등,4,한국인세계대박복권,자동,인천 연수구 한나루로197번길 34,900
1등,5,남문시장,수동,"경기 수원시 팔달구 수원천로255번길 6 89호(영동, 영동시장)",900
1등,6,알리바이(나주점),자동,전남 나주시 나주로 142 알리바이,900
1등,1,GS25(삼성역점),자동,서울 강남구 삼성동 168번지,901
1등,2,새로나슈퍼,반자동,서울 강서구 강서로5나길 10,901
1등,3,서울구가-17가판,수동,서울 구로구 구로동로 130-2 구로4동우체국앞가판,901
1등,4,복권,반자동,서울 중랑구 망우로30길 8 105호,901
1등,5,황금슈퍼,반자동,광주 북구 동문대로 102,901
1등,6,나눔로또한대점,자동,경기 안산시 상록구 중보로 57 한양대프라자106호,901
1등,7,용꿈돼지꿈복권전문점,자동,강원 동해시 중앙로 234 이주민상가1층15호,901
1등,8,황실복권방,반자동,충남 천안시 동남구 충절로 799,901
